ClienteID,FechaPago,MontoPagado
2267,2025-03-29,3281
2267,2025-04-25,745
2267,2025-06-09,811
2268,2023-10-24,2921
2268,2023-12-06,795
2268,2024-04-17,2523
2268,2024-05-02,3181
2268,2024-09-30,3087
2268,2024-11-24,2819
2268,2024-12-29,1969
2268,2025-01-03,1784
2268,2025-01-10,2759
2268,2025-02-09,846
2269,2024-04-05,677
2269,2024-05-14,770
2269,2024-06-16,3808
2269,2024-07-29,2675
2269,2024-10-10,2298
2269,2024-11-01,1097
2269,2024-11-07,3227
2269,2024-12-12,1003
2269,2025-06-15,2444
2270,2024-11-12,842
2270,2025-06-17,1387
2271,2023-11-14,1003
2271,2023-12-06,2001
2271,2024-05-07,3670
2271,2024-05-14,361
2272,2023-09-12,1829
2272,2024-05-03,1120
2272,2024-06-04,3362
2272,2024-06-18,2429
2272,2024-08-22,1560
2272,2024-12-30,1027
2272,2025-06-23,2470
2273,2023-09-11,799
2273,2023-09-23,600
2273,2023-11-22,3221
2273,2024-11-20,1494
2273,2024-12-26,1317
2273,2025-02-20,488
2273,2025-05-07,3470
2273,2025-07-25,1125
2274,2023-10-10,2886
2274,2023-11-30,1545
2274,2024-05-04,3548
2274,2024-07-29,1051
2274,2025-06-05,364
2275,2023-11-13,2375
2275,2024-01-12,2653
2275,2024-02-15,1694
2275,2024-04-20,2420
2275,2024-07-01,2442
2275,2025-01-03,514
2275,2025-03-07,792
2275,2025-04-08,467
2275,2025-08-02,2823
2276,2023-09-29,2154
2276,2024-03-11,2545
2276,2024-11-14,2602
2276,2024-11-19,2465
2276,2025-01-03,2039
2276,2025-03-15,1301
2277,2023-10-20,2352
2277,2024-12-11,2553
2277,2025-03-01,1244
2277,2025-06-19,1986
2277,2025-08-02,880
2278,2023-12-15,3028
2278,2024-03-31,3489
2278,2024-08-11,3029
2278,2024-08-11,3913
2278,2025-03-25,1796
2278,2025-06-16,2069
2278,2025-07-26,1805
2278,2025-08-22,3542
2279,2023-11-13,2497
2279,2023-11-17,2644
2279,2024-01-30,1436
2279,2024-02-03,317
2279,2024-05-09,1835
2280,2023-09-13,2407
2280,2024-09-24,3516
2280,2024-12-08,1325
2280,2025-02-07,360
2280,2025-03-29,816
2280,2025-06-12,1987
2280,2025-08-03,376
2281,2023-10-15,3131
2281,2023-12-21,3402
2281,2024-03-14,1860
2281,2024-04-29,2481
2281,2024-05-04,3163
2281,2024-08-16,1774
2281,2025-01-06,1447
2281,2025-04-29,1860
2282,2023-09-17,3449
2282,2023-12-15,3797
2282,2023-12-18,2053
2282,2024-04-09,215
2282,2024-04-13,2355
2282,2024-04-22,3765
2282,2024-12-18,906
2282,2025-02-17,2450
2282,2025-04-17,1585
2283,2023-09-16,1329
2283,2024-07-26,634
2283,2025-01-18,766
2283,2025-02-11,3408
2283,2025-03-01,3841
2283,2025-08-21,721
2284,2023-10-30,1473
2284,2024-02-16,679
2284,2024-09-15,3405
2284,2024-11-06,3491
2284,2025-01-14,2363
2285,2024-04-15,887
2285,2024-09-07,3525
2285,2024-09-21,2268
2285,2024-10-11,1883
2285,2024-10-15,1583
2285,2024-12-01,3158
2285,2025-03-23,406
2285,2025-03-28,3863
2285,2025-06-12,3546
2285,2025-07-20,2920
2286,2023-12-21,1328
2286,2024-07-28,3335
2286,2025-02-18,549
2286,2025-06-24,1168
2287,2023-10-06,346
2287,2024-08-09,266
2287,2025-05-05,426
2287,2025-06-11,2975
2288,2024-02-13,2187
2288,2024-07-26,867
2288,2024-11-19,719
2288,2025-01-17,3240
2288,2025-02-19,2439
2289,2023-09-24,2193
2289,2023-10-19,3874
2289,2023-12-06,1618
2289,2024-01-24,1391
2289,2024-05-07,2193
2289,2024-06-03,3129
2289,2024-08-27,2163
2289,2024-11-19,2815
2289,2024-12-18,3649
2289,2025-08-03,1563
2290,2023-09-12,356
2290,2023-10-10,702
2290,2023-12-28,1933
2290,2024-07-04,1195
2290,2025-02-06,2747
2290,2025-06-03,1930
2290,2025-07-07,1886
2291,2023-12-08,2739
2292,2023-09-19,3780
2292,2024-04-02,2842
2292,2024-07-06,210
2292,2024-08-18,1664
2292,2024-12-10,3807
2292,2025-05-08,3791
2292,2025-05-10,1225
2292,2025-08-10,3893
2293,2024-08-16,1225
2293,2024-09-28,1383
2293,2025-02-16,3347
2293,2025-02-16,1175
2293,2025-03-19,929
2294,2024-02-02,1485
2294,2024-05-29,2658
2294,2024-06-03,3604
2294,2024-09-11,2912
2294,2024-09-22,1579
2294,2024-10-19,3938
2294,2025-01-17,1076
2295,2023-09-21,3699
2295,2024-01-06,3973
2295,2024-01-18,634
2295,2024-02-24,457
2295,2024-04-06,731
2295,2024-07-10,1955
2295,2024-12-08,1526
2295,2024-12-13,417
2296,2023-10-08,1388
2297,2024-02-27,2502
2297,2024-08-22,1469
2297,2025-02-17,2565
2298,2023-09-27,1050
2298,2023-12-12,2375
2298,2024-02-02,1811
2298,2024-02-20,3277
2298,2024-02-25,3877
2298,2024-05-20,3671
2298,2024-08-01,1197
2298,2024-09-27,3141
2299,2023-10-27,2285
2299,2024-03-24,1103
2299,2024-05-03,1713
2299,2024-12-27,1270
2300,2024-01-03,2152
2300,2024-02-14,2505
2300,2024-07-23,2333
2300,2024-11-01,3277
2300,2025-04-12,550
2300,2025-06-28,1684
2300,2025-07-23,2470
2301,2024-01-26,3096
2301,2024-02-17,3815
2301,2024-02-21,3075
2301,2024-06-25,3777
2301,2024-06-30,3916
2301,2024-09-16,2766
2301,2025-01-09,2841
2301,2025-02-07,1608
2301,2025-02-18,1881
2302,2024-06-10,2063
2302,2024-06-24,1800
2302,2024-09-04,570
2302,2025-06-14,386
2303,2023-09-06,2517
2303,2023-12-29,3923
2303,2024-10-17,2500
2303,2025-02-20,737
2303,2025-03-01,1656
2303,2025-03-09,2355
2303,2025-06-09,2270
2303,2025-07-11,1941
2304,2023-09-11,1818
2304,2024-01-18,2716
2304,2024-03-29,3430
2304,2024-08-18,2025
2304,2024-11-18,3466
2304,2024-11-24,2565
2304,2025-01-27,2771
2304,2025-06-15,2888
2304,2025-07-04,506
2305,2023-08-29,3796
2305,2024-02-06,2022
2305,2024-03-28,787
2305,2024-12-08,1788
2305,2025-06-23,3904
2306,2023-10-09,1302
2306,2023-11-04,359
2306,2024-09-28,292
2306,2024-12-11,3248
2306,2024-12-30,3048
2306,2025-08-09,3859
2307,2023-12-22,3136
2307,2024-02-20,1316
2307,2024-04-22,1959
2307,2024-05-23,2697
2307,2024-05-27,3262
2307,2024-09-11,448
2307,2025-02-03,3298
2308,2023-08-30,2075
2308,2023-09-02,564
2308,2023-09-25,1668
2308,2024-01-27,1985
2308,2024-08-13,2811
2308,2024-12-07,1302
2308,2025-04-09,1291
2309,2024-07-16,3508
2309,2024-12-25,818
2309,2025-03-26,2093
2309,2025-07-30,3474
2309,2025-08-08,2065
2310,2024-06-23,664
2310,2024-10-13,1790
2310,2024-11-01,1760
2310,2024-11-29,395
2310,2025-05-12,3952
2310,2025-07-27,271
2311,2023-10-03,3794
2311,2024-12-07,2051
2311,2025-03-19,1738
2312,2024-01-27,1281
2312,2024-03-04,2226
2312,2024-07-19,3589
2312,2025-06-07,1538
2313,2023-12-09,2299
2313,2024-10-25,1774
2313,2025-06-09,2592
2314,2023-09-27,415
2314,2024-01-24,740
2314,2024-07-25,2126
2314,2024-07-31,3670
2314,2024-08-20,2673
2314,2024-12-27,3889
2314,2025-01-24,1780
2314,2025-04-22,2206
2314,2025-05-05,3128
2315,2023-12-17,2318
2315,2024-02-28,3884
2315,2024-04-04,384
2315,2024-05-09,887
2315,2024-12-12,2370
2315,2025-04-22,2746
2315,2025-06-12,1534
2316,2024-01-31,940
2316,2024-02-12,1515
2316,2024-07-04,3952
2316,2024-08-09,2717
2316,2024-08-25,2423
2316,2024-09-29,3737
2316,2024-10-26,1197
2316,2025-01-06,1101
2316,2025-04-28,2520
2317,2023-09-08,2801
2317,2023-10-20,2128
2317,2024-03-05,2793
2317,2024-05-22,2481
2317,2024-07-07,874
2317,2024-12-10,1814
2317,2025-03-30,1608
2317,2025-04-25,755
2318,2023-11-29,1735
2318,2023-12-13,2101
2318,2024-01-21,3906
2318,2024-03-31,3418
2318,2024-04-23,2480
2318,2024-05-16,1547
2318,2024-06-15,3414
2318,2024-08-20,1181
2318,2025-02-26,2375
2318,2025-05-05,976
2319,2023-10-10,1583
2319,2023-10-31,3369
2319,2023-11-01,3796
2319,2024-06-29,1546
2319,2024-08-27,323
2319,2024-10-02,2615
2319,2025-03-23,2951
2319,2025-03-30,882
2319,2025-08-11,3650
2320,2024-01-02,1501
2320,2024-08-12,2450
2320,2025-05-27,845
2321,2023-09-27,3519
2321,2023-11-15,242
2321,2023-12-16,1401
2321,2024-03-08,860
2321,2024-09-07,3068
2321,2025-01-03,2602
2321,2025-01-08,2018
2321,2025-03-20,3054
2322,2025-04-08,3340
2322,2025-08-19,3341
2323,2023-09-09,3464
2323,2024-02-09,720
2323,2025-06-06,3975
2324,2023-09-16,3836
2324,2023-11-20,1280
2324,2024-07-31,2908
2324,2024-08-13,1546
2324,2024-09-12,3799
2324,2024-12-26,2251
2324,2025-05-20,2112
2324,2025-07-17,1944
2324,2025-08-08,3616
2325,2023-09-11,1990
2325,2023-10-29,2113
2325,2024-02-04,2688
2325,2024-02-10,600
2325,2024-08-19,3786
2325,2024-10-08,765
2325,2025-05-23,3613
2325,2025-05-27,2841
2326,2023-09-18,2992
2326,2023-10-13,1056
2326,2025-02-21,1943
2326,2025-05-11,3956
2326,2025-06-02,3200
2327,2024-11-19,3473
2327,2025-05-29,712
2328,2023-12-12,1200
2328,2024-01-22,963
2328,2024-06-08,200
2328,2024-08-02,3936
2328,2024-12-16,2722
2328,2025-01-09,3088
2328,2025-02-20,3165
2328,2025-06-19,570
2328,2025-07-18,1748
2328,2025-07-21,1281
2329,2024-07-05,1469
2330,2023-10-07,688
2330,2024-02-13,1011
2330,2024-12-04,3022
2330,2025-01-06,2100
2330,2025-01-18,435
2330,2025-03-09,931
2330,2025-06-27,3451
2331,2023-10-21,1182
2331,2023-10-26,1658
2331,2023-11-08,244
2331,2023-11-27,2408
2331,2024-01-20,2561
2331,2024-05-28,3410
2331,2024-11-13,2715
2331,2025-01-12,2331
2331,2025-04-05,1748
2331,2025-07-03,2102
2332,2023-10-24,3497
2332,2023-12-18,1328
2332,2024-04-28,3600
2332,2024-09-26,789
2332,2024-12-05,3046
2332,2025-05-09,282
2332,2025-05-10,2793
2333,2023-09-06,1631
2333,2023-09-13,2545
2333,2024-05-09,1079
2333,2024-06-26,1908
2333,2024-08-10,3346
2333,2025-01-31,2495
2333,2025-03-04,3812
2333,2025-05-19,2875
2333,2025-08-07,2063
2334,2023-10-17,3963
2334,2024-05-01,2928
2334,2024-05-19,2807
2334,2024-07-04,532
2334,2024-12-21,2121
2334,2025-03-17,808
2334,2025-04-08,972
2334,2025-04-22,3680
2335,2023-11-05,1752
2335,2023-11-13,1733
2335,2024-03-12,345
2335,2024-04-02,2956
2335,2024-07-08,1607
2335,2024-09-13,513
2335,2024-10-04,3697
2335,2024-10-26,3883
2335,2024-12-23,1746
2336,2023-09-03,2077
2336,2024-01-23,1995
2336,2024-04-13,2980
2336,2024-07-07,1441
2336,2024-07-17,3842
2336,2024-09-07,1022
2336,2025-02-27,1412
2336,2025-05-06,3270
2336,2025-07-11,421
2336,2025-08-23,3897
2337,2024-04-18,3289
2337,2024-06-21,2980
2337,2024-10-18,1626
2337,2024-11-07,2134
2337,2025-02-08,656
2337,2025-03-04,2267
2337,2025-07-21,3936
2337,2025-07-28,416
2338,2024-02-14,2915
2338,2025-01-02,3284
2339,2023-09-03,1641
2339,2023-10-01,3055
2339,2023-12-19,1222
2339,2024-02-15,2640
2339,2024-09-14,3799
2339,2024-09-23,691
2339,2025-01-06,3738
2339,2025-05-13,570
2339,2025-05-13,984
2339,2025-06-25,761
2340,2023-12-25,2498
2340,2024-03-19,2352
2340,2024-12-26,322
2341,2023-09-12,2945
2341,2023-10-10,631
2341,2023-10-17,1020
2341,2024-07-08,947
2341,2025-06-10,3807
2342,2023-09-30,389
2342,2025-07-03,525
2343,2023-10-09,1607
2343,2023-12-23,883
2343,2024-02-04,2824
2343,2024-03-17,2069
2343,2024-04-22,937
2343,2024-06-25,326
2343,2024-07-19,3252
2343,2024-08-10,3135
2343,2025-02-07,2963
2343,2025-05-21,832
2344,2023-11-12,2355
2344,2024-04-12,1394
2344,2024-06-04,3004
2344,2024-10-30,2089
2344,2024-12-19,1767
2344,2025-02-09,309
2344,2025-04-14,1676
2344,2025-06-26,1813
2344,2025-07-29,291
2345,2023-11-29,2918
2345,2024-10-21,2686
2345,2025-01-14,3053
2346,2024-03-28,2122
2346,2024-10-02,261
2346,2024-11-12,3224
2346,2025-07-05,2303
2346,2025-07-30,3520
2346,2025-08-20,1166
2347,2023-10-06,346
2347,2024-05-04,1981
2347,2024-09-19,2302
2347,2024-10-16,2536
2347,2025-07-27,1483
2348,2024-01-12,1497
2348,2024-02-08,1277
2348,2024-09-03,1715
2348,2024-10-12,1304
2348,2024-12-19,476
2348,2025-01-23,3922
2349,2024-10-24,3038
2349,2024-10-31,1989
2349,2025-06-21,3819
2349,2025-08-10,2507
2350,2024-09-04,1968
2351,2023-09-17,1231
2351,2023-12-10,3446
2351,2024-05-03,1672
2351,2024-07-28,3748
2352,2023-10-23,2856
2352,2024-04-01,2106
2352,2025-04-26,3120
2353,2023-09-03,2428
2353,2023-09-22,395
2353,2024-01-13,3835
2353,2024-03-27,3680
2353,2024-05-20,613
2353,2024-08-27,1038
2353,2025-07-07,1840
2354,2024-05-21,1238
2354,2024-12-22,3962
2354,2025-05-02,3807
2354,2025-07-03,3329
2355,2023-11-13,1606
2355,2024-02-03,1238
2355,2024-02-17,3580
2355,2024-02-21,3338
2355,2024-03-01,1177
2355,2024-10-15,598
2355,2025-01-10,1489
2355,2025-02-21,3387
2355,2025-06-14,444
2355,2025-07-05,468
2356,2024-02-05,2957
2356,2024-03-27,3702
2356,2024-04-29,707
2356,2024-07-04,3538
2356,2024-08-02,1907
2356,2025-05-04,3659
2357,2023-09-25,1939
2357,2024-02-03,594
2357,2025-01-28,3396
2357,2025-04-02,1416
2357,2025-06-15,3729
2357,2025-08-19,799
2358,2024-01-14,1786
2358,2024-08-19,846
2358,2025-01-13,879
2358,2025-01-20,2250
2358,2025-03-01,3695
2358,2025-04-01,2018
2358,2025-04-07,3383
2358,2025-08-22,759
2359,2023-11-07,2415
2359,2024-01-01,1180
2359,2024-04-02,2312
2359,2024-09-07,1209
2359,2024-09-15,3151
2359,2024-12-16,1775
2359,2025-01-07,3431
2359,2025-03-30,2458
2359,2025-07-21,1254
2359,2025-08-22,1576
2360,2023-10-11,2868
2360,2023-12-14,1246
2360,2024-01-03,2808
2360,2024-06-07,801
2360,2024-07-11,3369
2360,2024-11-10,2372
2360,2025-02-19,3392
2360,2025-07-09,2252
2360,2025-08-12,3224
2361,2024-02-04,600
2361,2024-03-26,3193
2361,2024-11-10,1153
2362,2023-11-04,768
2362,2024-02-13,1654
2362,2024-03-20,1815
2362,2024-04-18,2462
2362,2024-11-03,1175
2362,2024-11-30,2560
2362,2025-02-05,1419
2362,2025-03-19,2799
2362,2025-06-07,2567
2362,2025-07-23,680
2363,2024-05-09,2638
2363,2025-03-27,1011
2364,2024-07-26,3657
2364,2025-07-07,2834
2365,2024-01-23,2733
2365,2024-05-18,1730
2365,2024-08-23,2454
2365,2024-09-25,2300
2365,2024-11-15,907
2365,2025-02-06,3630
2365,2025-06-03,2915
2366,2023-09-05,2143
2366,2023-11-21,927
2366,2024-01-21,3341
2366,2024-03-22,3785
2366,2024-12-08,1794
2366,2025-04-28,2278
2366,2025-06-17,1596
2367,2024-02-17,3097
2367,2024-07-16,1933
2367,2024-08-09,3979
2367,2024-09-05,2043
2367,2025-01-19,1064
2367,2025-07-20,3230
2368,2023-08-28,1526
2368,2024-06-05,463
2368,2024-10-29,3763
2368,2025-02-16,2909
2368,2025-04-15,3641
2369,2023-10-16,2960
2369,2024-02-02,827
2369,2025-01-19,3909
2370,2024-06-09,3908
2371,2024-01-28,3662
2371,2024-09-09,207
2371,2024-10-14,1520
2371,2024-11-05,3396
2371,2024-11-10,2824
2371,2025-02-16,1912
2371,2025-06-12,3234
2372,2024-06-21,1535
2372,2024-07-12,1377
2372,2024-08-26,1388
2372,2024-10-05,1481
2372,2024-12-07,3464
2372,2025-04-26,1682
2373,2024-06-04,3828
2373,2024-06-08,1141
2373,2025-04-20,1017
2373,2025-06-26,1742
2374,2024-10-24,2960
2375,2023-09-19,1492
2375,2024-02-29,1611
2375,2024-05-18,1863
2375,2024-07-24,2038
2375,2025-01-27,808
2376,2023-09-15,3210
2376,2024-05-15,2587
2376,2024-11-14,2817
2376,2024-12-12,1468
2376,2025-06-17,1646
2376,2025-07-08,778
2377,2024-02-10,1606
2377,2024-04-21,1556
2377,2025-07-17,1119
2377,2025-08-15,3333
2378,2024-06-13,1389
2379,2023-09-25,467
2379,2023-11-21,3739
2379,2024-08-31,3721
2379,2024-09-01,3680
2379,2025-05-31,2836
2380,2024-08-18,1304
2380,2025-03-13,1312
2380,2025-05-01,3867
2381,2023-08-30,3757
2381,2024-03-14,1504
2381,2024-03-24,2137
2381,2024-08-04,3915
2381,2024-12-16,2805
2381,2025-01-08,3312
2381,2025-01-11,3962
2381,2025-01-15,1990
2381,2025-05-01,3333
2382,2023-09-02,940
2382,2023-12-17,1065
2382,2024-04-08,2198
2382,2024-12-10,3059
2382,2025-04-22,3393
2382,2025-04-26,1439
2382,2025-05-14,1683
2382,2025-08-12,933
2383,2023-09-29,3857
2383,2023-10-02,1955
2383,2023-11-09,389
2383,2024-06-05,3097
2383,2024-07-01,1980
2383,2024-10-10,1292
2383,2024-10-25,1216
2383,2025-04-09,3381
2383,2025-07-09,2120
2383,2025-08-02,1713
2384,2023-11-10,3576
2384,2024-01-07,1520
2384,2024-02-08,3203
2384,2024-06-26,2871
2384,2024-07-28,2885
2384,2025-03-04,799
2385,2023-10-27,807
2385,2025-01-03,2419
2385,2025-08-13,2849
2386,2023-09-17,3983
2386,2024-10-18,3393
2387,2023-10-11,1351
2387,2023-11-30,1656
2387,2023-12-25,2489
2387,2024-05-18,2656
2387,2024-08-27,2700
2387,2025-06-14,2648
2387,2025-06-19,3198
2387,2025-07-02,2952
2388,2024-06-17,1857
2388,2024-07-25,1302
2388,2024-11-27,838
2389,2023-11-27,799
2389,2024-02-11,802
2389,2024-04-19,613
2389,2024-08-27,2414
2389,2024-09-23,3677
2389,2024-11-30,3268
2389,2024-12-04,3299
2389,2025-02-24,1863
2389,2025-07-04,1034
2390,2024-08-06,2423
2390,2025-01-15,3682
2390,2025-02-25,2834
2391,2023-10-22,3735
2391,2025-08-14,2048
2392,2023-10-21,3832
2392,2023-11-01,309
2392,2024-05-17,287
2392,2024-11-30,3099
2392,2024-12-09,2062
2392,2025-01-16,2793
2392,2025-08-17,441
2393,2023-09-19,3245
2393,2023-12-06,3959
2393,2023-12-24,1749
2393,2024-10-29,1521
2393,2024-11-08,3594
2393,2025-03-19,1286
2393,2025-05-27,3440
2394,2024-05-30,1566
2394,2024-07-20,3430
2395,2024-03-18,217
2395,2024-04-20,478
2395,2025-06-04,2896
2396,2024-05-20,3184
2396,2024-06-06,817
2397,2023-10-08,3509
2397,2023-12-04,3637
2397,2024-01-16,1015
2397,2024-05-30,3970
2397,2024-08-28,3417
2397,2024-11-20,2637
2397,2024-12-27,3944
2397,2025-02-13,504
2398,2023-11-16,3797
2398,2025-01-18,1145
2399,2023-10-20,240
2399,2024-01-20,937
2399,2025-04-11,1640
2400,2023-08-26,2643
2400,2024-04-22,3050
2400,2024-05-31,2145
2400,2024-08-09,2971
2400,2024-09-17,1963
2400,2025-02-07,2796
2400,2025-05-31,1632
2400,2025-06-17,776
2401,2023-08-31,1845
2401,2023-12-28,2232
2401,2024-02-11,2260
2401,2024-09-02,3746
2401,2024-10-19,2773
2401,2024-11-09,1888
2401,2025-01-09,249
2401,2025-04-02,2834
2401,2025-08-10,1870
2402,2024-04-10,725
2402,2024-08-20,3401
2402,2024-10-14,3819
2402,2024-11-12,2931
2402,2025-01-08,1553
2403,2023-09-18,1374
2403,2023-10-26,2040
2403,2024-04-02,232
2403,2024-08-04,1394
2403,2024-11-22,365
2403,2025-03-10,1617
2403,2025-04-26,475
2403,2025-05-11,419
2403,2025-05-20,2230
2404,2023-10-22,1298
2404,2023-12-27,1854
2404,2024-02-04,2295
2404,2024-08-16,2922
2404,2025-05-29,3472
2405,2023-09-05,2061
2405,2024-01-16,1147
2405,2024-02-08,3822
2405,2024-08-03,3507
2405,2024-09-21,3179
2405,2025-02-15,1751
2405,2025-02-26,2337
2405,2025-04-16,3918
2405,2025-08-05,3549
2406,2023-11-27,1378
2406,2024-04-22,1876
2406,2024-04-27,3356
2406,2024-05-03,2027
2406,2024-05-05,1879
2406,2024-05-18,3994
2406,2024-11-22,3821
2406,2025-05-30,3524
2406,2025-07-30,3551
2407,2023-08-30,2014
2407,2023-09-06,1503
2407,2023-09-09,659
2407,2024-04-08,3777
2407,2024-05-11,1629
2407,2024-06-01,2666
2407,2024-09-08,3910
2407,2024-10-20,974
2407,2025-03-09,3570
2407,2025-08-01,3799
2408,2024-01-21,2198
2408,2024-11-02,3481
2408,2024-12-28,1157
2408,2025-03-17,1417
2408,2025-06-23,1774
2408,2025-07-20,1013
2408,2025-07-22,2998
2409,2024-03-10,1785
2409,2024-07-08,3914
2409,2024-08-20,3346
2409,2024-08-21,1888
2409,2025-02-22,2416
2409,2025-07-31,1183
2409,2025-08-11,2603
2410,2023-12-30,792
2410,2024-11-30,515
2410,2025-02-03,593
2410,2025-05-02,3313
2410,2025-08-10,3784
2410,2025-08-19,1158
2411,2023-09-11,651
2411,2024-03-22,2200
2411,2024-03-31,2415
2411,2024-04-14,3715
2411,2024-08-31,495
2411,2024-12-14,3475
2411,2025-08-20,1129
2412,2024-03-27,938
2412,2024-11-13,1389
2412,2025-04-09,3867
2412,2025-05-30,2911
2413,2023-10-02,2264
2413,2025-08-12,546
2414,2024-01-12,3993
2414,2024-11-01,685
2414,2025-03-01,3783
2415,2023-11-30,2474
2415,2024-04-05,476
2415,2024-06-03,2229
2415,2024-07-28,837
2415,2024-09-14,3259
2415,2025-03-25,1363
2415,2025-08-03,3528
2415,2025-08-25,1365
2416,2023-12-14,2055
2416,2024-01-05,3613
2416,2024-01-20,3558
2416,2024-02-09,2096
2416,2024-03-20,1449
2416,2024-09-22,2118
2416,2024-12-27,3441
2416,2025-05-17,3654
2416,2025-08-24,3861
2417,2023-11-10,2745
2417,2023-12-18,228
2417,2024-03-14,2161
2417,2024-07-09,2654
2417,2024-12-30,1453
2417,2025-01-07,1616
2417,2025-03-09,3217
2417,2025-04-27,1895
2417,2025-06-06,2587
2417,2025-07-14,2893
2418,2024-06-17,3586
2418,2025-06-24,3482
2419,2024-03-26,3370
2419,2024-08-01,360
2419,2025-02-01,1568
2419,2025-02-23,2521
2420,2023-11-16,2049
2420,2023-12-07,333
2420,2024-06-18,1566
2420,2024-12-21,2125
2420,2025-02-24,3684
2420,2025-02-25,236
2420,2025-04-07,1647
2420,2025-06-13,2792
2420,2025-06-19,1067
2421,2023-08-28,3808
2421,2024-04-17,704
2421,2024-06-09,2983
2421,2024-12-26,1422
2421,2025-01-09,3513
2421,2025-01-19,3596
2421,2025-04-07,3656
2421,2025-05-18,1681
2421,2025-06-04,2908
2421,2025-08-01,2103
2422,2023-09-24,1589
2422,2024-09-16,1355
2422,2024-11-19,864
2422,2025-07-09,2498
2423,2023-11-19,3962
2423,2024-05-31,1971
2423,2025-04-23,932
2423,2025-07-03,339
2423,2025-07-12,2749
2423,2025-08-03,1221
2424,2024-05-14,927
2424,2024-07-22,2508
2424,2024-11-03,204
2424,2025-04-03,550
2424,2025-08-08,1730
2425,2023-10-29,1509
2425,2023-10-31,1242
2425,2023-11-12,1332
2425,2023-12-16,2247
2425,2024-02-18,380
2425,2024-12-03,2614
2425,2025-03-25,3718
2425,2025-05-25,1537
2426,2023-12-11,2551
2426,2025-07-10,3580
2426,2025-07-31,1716
2427,2023-08-27,965
2427,2023-09-04,1855
2427,2024-01-28,2868
2427,2024-11-21,666
2427,2025-04-17,2639
2428,2024-06-01,922
2428,2024-09-11,532
2428,2024-11-28,373
2428,2025-07-26,3733
2429,2023-11-24,2927
2429,2023-12-13,2424
2429,2024-03-17,2330
2429,2024-05-07,3026
2429,2024-11-09,1675
2429,2024-11-25,2317
2429,2025-04-27,1758
2429,2025-05-05,1356
2429,2025-07-03,306
2430,2023-09-20,2743
2430,2023-12-16,290
2430,2024-02-08,1684
2430,2024-06-09,1995
2430,2024-07-22,224
2430,2024-07-23,2674
2430,2025-03-25,3007
2430,2025-08-12,265
2431,2023-09-05,293
2431,2023-09-15,1112
2431,2023-10-15,643
2431,2024-07-21,2567
2431,2024-09-11,3143
2431,2024-12-03,3473
2431,2025-06-22,3396
2431,2025-07-22,1368
2432,2023-09-02,1615
2432,2023-09-10,2383
2432,2024-02-06,1280
2432,2025-02-15,3653
2432,2025-06-03,2947
2432,2025-06-29,2174
2433,2024-02-28,201
2434,2024-05-25,631
2434,2024-07-26,1631
2434,2024-09-02,3001
2434,2024-12-01,2303
2434,2025-03-26,802
2435,2025-03-04,1866
2435,2025-04-09,732
2435,2025-05-14,2454
2435,2025-05-21,2335
2436,2024-12-11,1565
2436,2025-03-23,2065
2437,2023-08-31,858
2437,2023-09-03,292
2437,2023-11-14,1527
2437,2023-11-14,1271
2437,2023-12-19,577
2437,2025-02-01,204
2437,2025-07-24,761
2438,2025-02-26,3163
2438,2025-04-28,1990
2439,2024-06-13,1014
2439,2024-11-02,2022
2439,2025-03-05,3358
2440,2023-12-08,892
2440,2024-05-15,2938
2440,2024-05-31,824
2440,2024-07-12,227
2440,2025-01-11,3171
2440,2025-05-01,1638
2440,2025-05-19,1631
2441,2024-12-27,1574
2441,2025-08-09,389
2442,2024-12-01,3079
2442,2025-03-02,1364
2442,2025-03-10,1049
2442,2025-06-24,859
2443,2024-01-13,679
2443,2024-08-11,279
2443,2024-08-22,3010
2443,2024-11-20,1219
2443,2025-01-12,2767
2443,2025-03-15,1968
2443,2025-03-30,329
2443,2025-05-02,1751
2444,2024-03-22,1843
2444,2024-05-15,2034
2444,2024-06-30,698
2444,2024-08-24,2088
2444,2024-09-17,1313
2444,2024-11-11,1867
2444,2025-04-27,2434
2445,2024-01-19,2902
2445,2024-04-10,2064
2445,2024-04-12,1816
2445,2024-05-04,709
2445,2024-06-30,3578
2445,2024-11-11,3991
2445,2025-01-10,1070
2445,2025-05-08,1136
2445,2025-05-11,887
2446,2023-12-03,3108
2446,2024-01-26,1085
2446,2024-06-18,3210
2446,2024-07-06,1378
2446,2025-06-20,1052
2447,2023-09-04,1165
2448,2023-09-28,3184
2448,2023-12-29,2796
2448,2024-04-23,1314
2448,2024-05-02,2661
2448,2024-07-27,542
2448,2024-11-27,3897
2448,2024-12-08,2298
2448,2025-02-03,2945
2448,2025-08-15,1304
2449,2023-11-30,2496
2449,2024-01-07,1926
2449,2024-11-16,1555
2449,2025-05-31,2239
2450,2023-09-17,2590
2450,2023-12-17,3768
2450,2024-04-23,1545
2450,2024-05-03,3035
2450,2024-08-30,808
2450,2024-11-02,3407
2450,2025-02-12,1307
2450,2025-05-29,2153
2451,2024-12-07,303
2451,2025-02-15,1485
2452,2023-10-05,688
2452,2024-06-07,3963
2452,2024-09-25,3445
2453,2024-04-16,3665
2453,2025-03-14,2943
2453,2025-05-28,2461
2454,2024-08-02,3300
2454,2025-08-25,2494
2455,2023-10-19,3903
2455,2023-11-14,2801
2455,2024-02-18,1721
